id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1486,1.1893314e-06,9.04532e-06,8.820261e-06,0.000226305,2.55291e-06,3.504565e-06,8.40912e-07,4.49672e-08,1.4971231e-06,8.086805e-08,0.0002932799,2.510742e-09,4.4669227e-07,4.0444338e-08,2.6871534e-08,2.6979345e-07,5.532469e-06,9.91179e-08,1.9210347e-07,7.568269e-07,6.450085e-07,9.884581e-05,1.5761447e-06,1.0126014e-08,6.35598e-09,1.2551671e-05,1.3902764e-05,5.404761e-07,2.7558625e-07,1.2441297e-06,9.961703e-06,0.008459191,0.988364,2.7018612e-05,3.3256e-05,1.2378961e-06,1.25469915e-05,2.5412902e-07,8.9441954e-08,1.9483989e-05,2.1427045e-06,6.276512e-07,9.91333e-06,5.182311e-08,2.9769095e-05,7.887096e-05,6.8863856e-06,1.9423885e-08,1.3469579e-08,5.0992924e-08,2.6261641e-05,7.234763e-05,1.4108018e-06,1.3241987e-06,8.503738e-06,8.0959384e-05,5.8135055e-07,3.2691037e-08,1.3035589e-07,2.6704876e-07,1.4772342e-05,7.718236e-06,1.3499684e-06,3.787037e-08,0.0011464998,0.00016297946,4.5720353e-06,1.3905164e-07,0.00037644766,7.8169396e-05,7.671548e-08,1.14146694e-07,4.878654e-06,2.3085461e-07,9.82034e-07,1.1058572e-05,5.993326e-08,2.677497e-06,5.288458e-07,2.2181517e-05,5.38823e-07,1.471146e-06,3.6420084e-07,9.205094e-06,0.00016419883,3.2690804e-07,5.155104e-07,3.8021858e-06,2.660782e-07,4.6598747e-09,6.512715e-06,1.5832253e-06,1.5435387e-07,7.493598e-07,3.3772574e-06,2.3353074e-08,5.093307e-07,1.9356494e-05,2.0053803e-05
1487,1.2100341e-05,0.0006772081,2.4431847e-05,7.209368e-07,2.9554462e-06,0.0020499832,0.000113260394,2.666382e-08,0.00019434691,2.3868663e-05,4.534202e-06,4.017069e-06,4.668787e-06,2.9660647e-05,0.016015688,0.00020409068,0.007879872,9.143145e-07,1.124969e-05,5.6513936e-06,1.7292479e-06,0.007538322,0.0040527494,3.5063522e-07,1.0544251e-06,0.0003494045,0.022110803,0.0070551406,3.707402e-06,1.8929589e-07,1.9221627e-06,0.00037988368,5.1171442e-05,2.1241074e-07,6.487965e-05,0.00012551402,0.011264114,3.3437636e-06,4.695742e-05,0.0005152205,0.0004406085,0.00020114146,0.0027214792,0.00036514824,0.0004702994,1.864076e-06,1.8262035e-05,4.757775e-06,2.5260546e-08,6.5691743e-06,0.00033014483,0.0001462847,5.822825e-08,8.6914895e-07,4.4722324e-06,2.466908e-06,0.00092669105,6.1969906e-05,3.5917319e-07,0.00015848552,2.1940548e-06,2.9782357e-05,1.5122052e-05,0.004843988,0.00036390193,2.1403189e-06,0.011971665,0.00047959253,9.813188e-05,0.00015063178,1.3058402e-06,7.5192766e-05,0.013258334,7.354001e-05,1.7566681e-05,9.3025636e-05,6.566988e-06,0.84755194,0.0197863,1.5146516e-07,5.118435e-06,5.127561e-08,0.00040034176,0.0036176164,0.00016509902,2.853368e-06,2.1831638e-06,0.00014876176,0.00037134302,1.2641196e-06,1.4401257e-07,7.457801e-07,8.5008914e-08,1.0800376e-06,6.9373025e-05,0.0066666775,1.1015311e-05,0.002993887,3.338887e-05
1489,6.380916e-07,1.9720055e-06,0.0011375685,7.817719e-05,2.1229773e-10,1.2901585e-06,2.2681426e-05,9.792606e-11,4.813498e-08,1.6185214e-09,2.3307184e-10,1.0300593e-09,2.8482379e-09,1.3612475e-10,2.4152078e-09,1.324075e-07,2.1139405e-08,1.3436468e-07,1.8817587e-09,1.6361173e-05,5.5017917e-08,2.77934e-06,8.824212e-08,3.0148396e-06,1.9507918e-06,5.342734e-05,8.26891e-08,2.6149843e-05,3.8005346e-08,1.2008122e-06,4.8022168e-05,7.148198e-06,6.0813686e-06,1.2448714e-07,0.0016068607,3.990008e-10,0.003132653,0.003749906,0.0007783829,0.09478657,0.8909956,3.137999e-07,5.333725e-06,3.1718897e-05,3.1261823e-07,7.873746e-05,7.708433e-10,2.278448e-06,3.4417496e-09,1.1786976e-10,1.0756824e-05,1.418351e-07,3.5753056e-09,8.399044e-12,4.184385e-08,6.173051e-09,5.3403866e-12,0.0006460669,0.000100028585,9.228828e-05,9.394445e-06,2.139722e-06,1.6033536e-07,1.0353451e-07,6.59726e-10,2.2776605e-07,1.213666e-07,2.9307643e-05,1.7223307e-05,1.489927e-06,1.8136273e-08,1.8678114e-07,1.6858451e-06,5.8178927e-08,1.0748091e-08,2.1833115e-09,7.891208e-05,3.3743984e-07,3.8914014e-09,1.9840725e-06,4.1706225e-09,4.479235e-06,0.00019977281,3.009825e-09,1.653762e-05,1.200372e-05,2.845748e-07,0.0011899512,4.7542597e-09,8.2677825e-06,3.046366e-06,4.433844e-08,3.0619465e-11,1.06957485e-10,7.678308e-06,1.057121e-06,0.0009783629,7.856032e-06,3.6534747e-08
1490,4.1899435e-05,4.0831603e-07,0.002183972,0.0034197113,8.801318e-07,1.9267279e-07,5.9213608e-06,3.7644309e-06,4.717783e-08,4.4863366e-08,0.00048289952,2.6193439e-08,3.639616e-05,1.0014296e-06,2.4032232e-08,7.727599e-09,2.2639938e-07,7.366611e-06,6.2260315e-06,6.901023e-07,2.6038897e-06,3.870208e-05,2.0507056e-07,4.1621448e-07,4.0602696e-05,4.943492e-06,8.1861845e-07,5.8742125e-07,1.9891527e-06,4.5267143e-06,0.0072459043,0.000129574,3.3988752e-05,2.3524767e-06,0.00011020623,1.9711297e-08,9.670501e-06,5.5996964e-08,5.5453813e-07,1.4619354e-05,6.967277e-07,9.106541e-08,6.958048e-07,1.6348848e-06,6.5063455e-06,2.1166921e-05,1.9188394e-05,2.2967699e-08,2.8528589e-06,2.408163e-06,1.38644e-06,6.606896e-08,0.00011900635,6.436324e-06,0.0012379611,0.0006941409,7.6940887e-07,2.040491e-07,1.1242492e-05,7.2058623e-07,1.74218e-05,0.0010493812,5.2278206e-06,4.8271296e-08,1.1374886e-05,0.0002297491,5.965968e-07,1.1356253e-05,0.9691881,0.0012072149,1.1737927e-06,2.4530755e-06,9.405958e-08,1.6537784e-05,6.2699996e-08,1.026497e-05,1.7155184e-05,2.6182886e-07,4.6915605e-09,0.0009835745,7.474395e-06,0.00017995709,2.8204183e-06,3.2364346e-07,4.5637472e-07,0.00013592064,0.0017392118,2.6025666e-06,2.9803417e-08,1.02435e-06,0.00035523236,1.787086e-06,3.7265734e-05,4.3653467e-06,0.00011714813,2.5532688e-07,0.0012921348,1.2923258e-05,0.0073957043
1493,4.7008543e-05,0.083361164,1.0069164e-05,1.7900771e-05,7.045218e-05,0.0020900976,1.303953e-05,1.906887e-05,0.00015293747,0.02280238,0.000117766445,0.0008961682,0.00030774804,0.00037718166,0.014555658,1.767207e-05,0.015462432,1.2775999e-05,6.9351125e-05,0.0002379542,0.00022232735,8.027827e-05,0.00016546818,6.944607e-06,7.768725e-06,3.7589372e-05,0.7423069,0.0031659934,4.11885e-06,2.923047e-07,2.2342101e-07,0.00032629463,2.528432e-05,2.2358112e-05,2.9977107e-06,0.0005364171,0.0018066469,1.1453428e-06,0.00010966744,1.51923905e-05,3.9545107e-06,0.0066768155,0.00017425962,0.00012340618,0.0005219387,1.0031219e-05,0.002281701,0.0005622863,0.00056551833,0.0010021362,0.0015361743,0.0017030466,9.255939e-06,0.00026325445,0.0002932774,6.482073e-06,0.00254447,8.03615e-06,3.2794771e-06,0.00032745584,3.9007333e-05,1.6441732e-05,0.0003453277,0.0025829624,0.00021178057,2.9116925e-05,0.0064572464,2.3395473e-06,3.8614333e-05,4.8977327e-05,1.3296883e-06,0.00064288767,0.00018032662,7.119922e-05,0.00078416575,0.0071149883,2.0373529e-05,0.012180026,0.014634958,3.8256218e-05,0.00019567645,2.0744038e-07,0.00011847715,0.013678307,0.00020490744,3.253685e-05,4.9296443e-05,1.1757652e-05,0.002854823,3.3237275e-06,1.3748813e-07,6.976572e-05,2.6570595e-05,3.125468e-05,0.00020071396,0.019648183,1.3962256e-06,0.008543834,0.00078894245
1495,3.743794e-07,5.558111e-07,2.6153475e-05,7.52125e-05,9.904153e-07,3.751376e-08,4.6222853e-05,0.0015480976,1.9874883e-06,5.7148867e-08,0.0010028965,0.00023817315,4.396419e-06,1.9733621e-05,1.7297364e-06,1.9990448e-07,4.7483408e-07,0.0005889433,0.0001225593,7.0845806e-07,2.4001185e-06,1.03708686e-07,3.7981126e-06,5.827217e-07,2.2776816e-05,1.1701995e-06,2.174937e-06,1.3468921e-05,5.115008e-05,6.100878e-06,5.4374206e-05,2.1231175e-05,1.3402435e-05,3.2200983e-06,2.0815276e-06,4.3184377e-06,3.109822e-06,9.5278686e-08,3.1783333e-08,6.099011e-08,3.319151e-08,4.849484e-09,6.833797e-05,7.618153e-06,0.0022295166,2.9044164e-05,2.750267e-06,1.2615548e-06,2.8142594e-07,0.00023914958,2.0568795e-07,1.872595e-08,0.01717953,1.5509406e-05,2.388144e-07,6.1000524e-06,1.3462737e-08,1.2088418e-05,0.00019499543,2.6131845e-08,0.00082934013,1.14092845e-05,0.00051405304,2.550066e-08,4.1434987e-06,8.625614e-07,0.0001839347,6.471004e-05,0.0009207178,0.00014448618,7.831166e-08,2.5508566e-06,2.7425702e-09,0.052303687,1.5914926e-08,2.2451211e-05,3.7366314e-07,2.4820919e-08,3.8245607e-09,0.00058620126,4.1293624e-05,0.09279554,3.4667386e-07,1.0145271e-06,1.6219234e-07,1.1120214e-06,0.0010220017,6.577419e-08,2.3959822e-07,1.2130987e-05,0.0001090223,5.78692e-06,0.82630783,9.296393e-05,2.2027592e-05,3.6907234e-06,1.6706343e-05,3.9634918e-07,0.00010661111
1497,0.0001676332,0.000883138,1.3814375e-08,6.167251e-07,2.5776393e-05,8.188799e-07,1.0423104e-08,4.88365e-07,0.00093899696,4.446144e-05,0.00010822987,7.580609e-06,2.5093857e-06,6.865516e-07,0.0009619262,1.2212422e-07,0.99242145,4.95164e-08,7.4769605e-06,9.717741e-08,9.2462644e-05,5.382254e-06,1.0947039e-07,1.0488495e-08,9.101511e-10,5.666797e-07,0.002351418,5.7182333e-06,7.0174484e-11,5.0728872e-11,1.5242911e-10,7.63753e-06,2.1291926e-06,1.6879602e-07,2.912824e-08,4.6596168e-05,2.523308e-07,2.271038e-08,5.2368417e-08,5.389462e-07,3.7537419e-07,0.00014630407,1.1615977e-06,7.614417e-08,7.0156934e-06,2.4520814e-08,5.5689197e-06,3.3901451e-06,2.1952517e-06,5.2886502e-05,5.734898e-07,1.6709302e-05,1.5987031e-09,1.9235294e-07,2.8770526e-06,1.6235029e-07,6.975717e-06,3.0564586e-08,7.262675e-09,1.3010045e-06,2.0051027e-07,1.9663382e-08,1.0266571e-06,3.6755813e-07,0.00013400186,9.318806e-06,1.7726352e-05,2.6238527e-09,1.1352125e-07,7.009353e-08,5.222276e-09,2.83589e-07,1.7154124e-06,3.9567337e-07,8.252647e-05,2.933217e-05,1.822976e-08,5.8174875e-05,0.00029941302,2.5576943e-09,4.1911338e-07,1.1943875e-09,1.381989e-07,0.00028667573,6.932983e-05,2.452522e-07,3.000905e-08,7.819513e-08,7.552172e-06,1.32876585e-05,2.8385402e-08,1.0570109e-05,8.9228266e-08,3.200743e-05,0.00015496473,0.0003287976,1.3032291e-09,0.00012091625,7.2252155e-06
1498,2.3607752e-08,7.423867e-08,5.8533573e-05,9.170133e-05,5.0977766e-10,2.37323e-09,7.6122255e-05,1.7249167e-06,1.5043943e-08,2.0244435e-10,2.5035226e-07,2.6616635e-07,2.8072515e-08,6.496762e-08,4.6172126e-08,1.9625155e-08,1.7591095e-09,0.0010170466,6.909811e-07,1.6026158e-06,9.426927e-09,1.692585e-08,1.4333042e-07,7.907626e-08,1.6471566e-06,4.0954374e-06,1.0757821e-08,0.00013112905,6.6367747e-06,1.2723033e-06,0.00017466533,1.1165496e-06,2.3245539e-06,4.560497e-08,4.818773e-05,8.300294e-09,9.039414e-05,3.1984834e-07,3.6225433e-08,3.8269754e-06,1.1304543e-05,7.431906e-10,7.907638e-05,5.4852968e-05,8.5682674e-05,3.351103e-05,3.8079417e-10,3.4760671e-06,5.898238e-10,3.320222e-08,8.7648266e-07,4.3957904e-10,0.002529778,7.983414e-08,6.0743556e-11,2.5887177e-08,3.8244317e-12,0.0002230006,0.0067346906,1.199529e-08,0.0013388525,1.8748239e-06,5.918335e-05,9.135095e-09,8.835835e-09,1.7832782e-08,4.016249e-05,0.00060268276,4.244657e-06,0.00027755997,4.648888e-10,5.2347826e-08,6.890375e-10,0.0017564504,1.0393073e-10,6.082025e-09,9.017917e-08,1.8656579e-08,8.8695926e-12,1.2917681e-05,7.698955e-08,0.98368615,6.932847e-07,1.3939031e-08,2.6899517e-08,6.961336e-07,0.0003659631,1.8507985e-06,8.260552e-10,1.2295494e-05,9.194276e-05,3.4483338e-07,7.499606e-05,6.111693e-08,6.1073647e-06,2.3804353e-06,0.00018981344,2.8167396e-08,1.7519499e-06
1503,5.264544e-06,1.2279934e-06,0.0008373773,0.00010404744,2.4904945e-10,1.3619298e-06,0.00033093037,2.916919e-10,1.7344215e-07,3.166506e-08,5.072259e-11,1.7481797e-09,1.3585368e-09,1.3555059e-09,9.774503e-10,1.1994074e-06,1.7190361e-09,1.0773362e-06,1.6428298e-09,1.8673492e-05,3.1176833e-07,3.301174e-07,7.8504634e-08,1.3789272e-05,3.6693655e-05,8.285963e-06,3.6498786e-08,4.2622883e-06,4.623113e-07,5.2538486e-05,4.89096e-05,1.6862975e-06,2.1658313e-06,2.1499277e-06,0.0058084577,8.5536356e-10,0.0013116471,0.8524391,0.02595517,0.06071717,0.047027204,6.6053204e-08,1.9137397e-06,1.1652521e-05,1.4444969e-07,2.160306e-05,1.6399644e-10,1.3045152e-05,5.4629215e-08,1.4432142e-10,2.3501627e-06,1.0388615e-07,9.467457e-09,8.705861e-12,7.186149e-08,1.6044961e-08,4.840486e-13,0.0019138567,0.00021164388,0.0006858753,3.4788267e-05,4.2441734e-06,5.948526e-07,3.706974e-08,1.4916932e-10,4.3441145e-07,1.4898443e-07,6.951462e-05,8.955435e-06,1.1097422e-06,8.348873e-08,1.5787388e-07,3.093303e-07,4.1326686e-08,3.5725565e-09,9.138029e-09,0.00015531627,2.4811042e-08,1.3889775e-09,1.0246749e-05,7.2654336e-09,4.8289075e-06,0.0001873061,5.3078525e-10,1.5489464e-05,5.3080357e-06,1.5260565e-07,0.0012516726,1.8237161e-09,1.2796887e-05,1.3841288e-05,2.0404336e-08,9.076492e-11,1.1803279e-10,5.650181e-06,9.634746e-08,0.0006223393,2.0899022e-07,2.281023e-08
1510,2.5196992e-05,9.2679045e-05,9.379588e-10,2.977822e-08,2.0455577e-06,6.840997e-08,2.0561704e-06,3.2898743e-06,0.0023061917,0.00012856504,1.7416543e-06,0.010662548,0.0001282798,0.0012447409,0.9670692,2.0793794e-07,0.0041427687,3.1429013e-06,3.1240288e-05,4.4141112e-07,7.0368056e-05,1.1691697e-08,6.0027554e-07,8.728807e-10,8.593849e-08,6.288305e-08,0.001039444,3.0309013e-06,6.7907484e-09,1.6841646e-10,1.6046713e-09,1.9857543e-08,5.558433e-09,1.789891e-07,3.4922173e-10,5.125638e-05,2.7815394e-08,2.0372623e-08,6.210577e-08,1.8885193e-09,9.381811e-09,5.2811458e-05,5.8385382e-08,2.321115e-06,3.014118e-07,1.341393e-08,1.2458609e-06,4.2521693e-05,0.00023577327,0.0040496765,8.842829e-09,3.8906055e-07,7.361119e-08,8.2378114e-07,4.7642334e-07,1.4206441e-08,1.0504516e-06,2.0771556e-07,6.5622765e-09,1.0240843e-06,5.6909045e-07,2.1756925e-09,5.959119e-06,1.0550034e-06,1.0582784e-06,2.8984002e-07,9.125614e-06,3.7937333e-09,3.9505808e-09,6.468667e-08,4.9017084e-09,1.3694676e-05,1.6891777e-09,1.4666059e-06,2.6835376e-06,1.816084e-06,6.9231256e-09,7.974494e-06,3.551692e-05,1.14588744e-07,4.625336e-05,1.8042792e-10,2.2130067e-07,3.0386156e-05,7.735073e-08,4.49466e-07,2.0224311e-07,3.9117114e-09,2.8538552e-06,7.3270735e-06,4.7102394e-10,3.330895e-05,3.1566816e-07,0.000249145,1.0269749e-05,0.008123166,3.363293e-09,7.584487e-06,8.5812935e-06
1513,3.0315803e-06,4.4185647e-08,1.07550364e-10,1.0667124e-07,1.0091064e-05,5.9417222e-09,8.346409e-09,4.4080048e-06,5.257705e-06,5.157704e-06,0.00078971667,8.462801e-06,1.3430579e-05,1.3746153e-05,7.989246e-06,3.9969584e-07,7.7587254e-07,7.096961e-07,0.000110155794,2.3544675e-10,0.0021983476,1.0513438e-09,4.205819e-06,1.533908e-07,2.1218985e-07,9.702496e-07,1.2110084e-07,8.093285e-10,6.0660295e-07,1.1473751e-06,2.3681027e-08,5.923428e-08,1.3889862e-06,0.00013005434,7.4636054e-11,0.00020856425,1.0371518e-11,1.4628823e-09,2.9213968e-11,9.290605e-12,3.1033783e-13,1.1247007e-09,2.2298877e-10,1.4439411e-08,9.0816104e-07,4.6937134e-09,0.00030400523,9.6888755e-09,3.734436e-07,0.00023456196,2.6422827e-12,8.614638e-07,3.062813e-05,0.00016829398,2.457724e-06,0.00023823304,5.5260807e-07,1.100184e-09,4.581845e-13,7.366968e-10,3.076503e-06,1.613911e-08,7.7077975e-06,6.6067755e-12,0.00097381545,0.00028353377,1.8576659e-06,5.5350988e-11,3.053199e-08,1.7928191e-07,6.0418566e-05,1.0458165e-06,9.39357e-10,8.058312e-08,0.00020790433,6.663533e-07,2.362693e-12,4.1644155e-09,1.8596307e-07,3.067257e-06,0.005571436,6.433141e-09,1.4510425e-11,9.379793e-08,3.0421294e-09,1.1392786e-09,2.0296828e-07,1.23433624e-11,2.6261023e-06,7.495137e-10,1.5016379e-09,0.003226167,0.00011853276,0.9849417,1.2414421e-09,2.823933e-10,6.17735e-10,2.7570954e-07,9.512456e-05
1517,1.3698741e-06,9.823325e-07,2.1016668e-08,7.3667024e-09,3.880201e-06,0.00013754194,0.00025568297,4.58606e-08,7.2752114e-06,0.00018877022,4.2642544e-08,4.2446394e-05,1.6592558e-06,0.00020476084,1.2605443e-05,2.584181e-05,2.9399752e-08,2.587746e-06,1.370883e-06,2.9905638e-07,0.00037550592,7.264516e-11,2.3142136e-06,6.38167e-07,1.1187583e-06,9.6973075e-08,8.680801e-07,1.6305663e-08,5.015347e-06,9.493896e-06,1.9602948e-07,7.635696e-09,9.386019e-08,0.0017365826,8.621139e-10,2.6823276e-05,2.6210497e-08,3.927417e-07,2.0428295e-08,2.1686526e-09,6.7976746e-10,9.358336e-10,8.572472e-10,1.7490663e-07,6.283303e-08,2.820104e-07,1.6808293e-05,4.899641e-07,3.210716e-06,3.881054e-07,1.6669742e-09,5.042603e-06,3.5200608e-07,1.36103545e-05,4.789865e-06,1.1435781e-05,8.608672e-07,1.6243574e-07,9.49672e-10,0.00011524226,1.091226e-06,1.5179307e-07,2.0383004e-07,1.7076705e-06,4.6952783e-07,1.0976863e-05,8.8176387e-07,1.0849655e-08,4.7052295e-09,4.6352918e-07,0.00028320885,0.011692174,5.9801174e-08,2.9934802e-07,4.9553714e-06,1.8443913e-07,5.6933502e-09,1.3170822e-08,9.5933705e-05,6.311083e-05,0.9844944,2.051856e-10,5.2643884e-07,8.882843e-08,6.827911e-07,6.896247e-10,1.9723844e-07,1.6705647e-09,3.7618925e-06,7.7864554e-10,8.591821e-10,7.5339126e-06,5.723188e-07,0.00011659403,1.3482766e-09,1.4363236e-08,1.4418365e-10,5.0995286e-08,4.142593e-07
1522,6.012032e-07,2.5373657e-07,4.0972705e-07,0.00014135052,2.882394e-07,2.4448565e-07,1.4744364e-07,2.0434175e-06,5.246409e-07,7.810688e-07,0.00037847637,2.1888441e-07,0.007465489,2.017583e-05,2.2606905e-06,3.9976227e-09,1.50028e-07,9.436817e-06,6.2068284e-07,7.4974996e-06,1.0554888e-06,1.1174006e-06,2.3130656e-06,3.4198454e-08,2.719274e-07,4.3985557e-07,1.4220076e-05,2.4147132e-08,1.0467842e-05,8.8499104e-07,0.00012133619,1.2801527e-07,5.7885704e-06,5.1809793e-06,7.1156074e-07,7.771305e-08,7.915638e-08,3.6195905e-10,1.3217034e-08,4.7311772e-09,4.0788858e-10,1.0516623e-05,1.0708734e-07,1.8399398e-06,1.7546837e-08,2.858241e-06,0.00010420227,3.654789e-07,0.0002527711,9.33401e-06,0.00075917837,5.373401e-07,0.0011209983,0.9609448,0.0013741263,0.009033264,0.00030496094,3.7898848e-10,1.2267405e-09,5.989402e-08,4.2219813e-07,1.0624157e-06,4.999574e-07,8.674012e-07,5.57578e-05,0.00025732478,3.9084125e-07,5.4199084e-08,0.00022525535,0.0011279187,3.984452e-06,4.104394e-06,1.7419982e-08,2.6695757e-06,1.811949e-07,1.23076e-05,4.162394e-08,1.3266753e-06,5.5476654e-08,0.00028796867,0.00011715765,7.190824e-07,6.797337e-08,0.0002857598,3.8456445e-08,2.4003097e-05,0.009336046,3.21615e-07,8.366429e-09,3.6263434e-09,2.8698903e-08,4.838686e-06,7.8480286e-07,0.0001617701,6.435399e-06,3.2948357e-08,1.7581425e-06,1.3497257e-06,0.005961568
1526,1.1763555e-09,3.4124634e-10,7.2950725e-12,1.5800927e-10,6.503847e-08,1.6623361e-06,3.5219581e-12,2.3051398e-12,2.039124e-11,3.1264796e-07,8.0144855e-06,9.0719085e-11,8.524734e-09,1.4743023e-08,1.8832434e-07,1.0409857e-08,4.9920207e-08,3.9064242e-12,5.170308e-08,4.7375908e-14,1.2038449e-06,2.8280954e-08,5.4045097e-07,8.099586e-09,5.905302e-10,1.7597453e-07,5.5863137e-07,2.7736795e-09,3.1972586e-08,2.231598e-09,9.0785256e-14,4.462507e-06,5.16513e-09,2.206157e-05,5.7069735e-12,6.799551e-07,7.381444e-12,1.6990649e-12,5.001375e-10,4.836614e-12,4.571526e-16,1.15323244e-10,8.7536055e-11,3.0043253e-12,2.1918783e-08,2.2818252e-11,0.9969639,6.3902854e-13,1.0095272e-09,9.547194e-07,1.923077e-11,0.0011156019,6.2579315e-09,9.344744e-06,3.6957557e-05,6.093629e-06,5.1301926e-05,1.9418e-12,1.8445143e-16,1.2411077e-09,9.709718e-09,4.479308e-09,9.915972e-08,8.817794e-13,0.00013292363,6.384241e-06,1.3223251e-06,1.211834e-14,6.659247e-09,1.7779622e-11,1.6248684e-07,4.1808e-09,1.9950515e-07,2.4691514e-12,0.0013498493,0.00019915035,2.681986e-13,5.8379754e-09,1.0782745e-05,2.389149e-07,1.3754209e-05,9.7465445e-14,4.1418133e-13,1.8127426e-05,5.6730382e-08,3.5507662e-12,5.1682002e-11,7.6676804e-14,3.773633e-05,1.3752579e-15,2.0238275e-14,8.4024244e-08,1.4081166e-06,3.068935e-06,8.9786165e-13,7.1464366e-14,2.126029e-13,2.6140532e-07,7.0709294e-10
1528,9.631074e-07,2.7241927e-06,4.837424e-06,2.2434053e-05,1.6585376e-06,2.1010665e-05,5.452151e-06,1.419705e-08,8.1341696e-08,5.506653e-06,1.3027312e-06,3.8540773e-07,2.2423476e-06,1.1470203e-06,9.629163e-07,0.0012266715,4.0249114e-07,5.0893186e-07,3.8836183e-06,2.8577037e-07,4.8059323e-05,0.00043892403,0.006710173,0.013571874,7.9655256e-05,0.96198124,6.116876e-07,2.1485826e-06,0.0052537615,0.0032727,0.0003476671,0.00020998638,5.7646772e-05,0.00027619908,0.00014731025,2.3463335e-05,7.153085e-05,2.159158e-05,0.00021747159,0.00169971,1.8484361e-05,1.1889629e-07,9.700827e-07,3.1249826e-06,3.1410393e-06,7.644709e-07,4.2523337e-05,4.911121e-07,1.3230525e-07,1.4436557e-08,1.2557863e-06,5.028626e-05,6.5692e-05,4.8196625e-06,8.5674525e-05,2.9674582e-05,1.8644112e-06,1.0692563e-05,1.6680286e-09,9.7567e-07,0.00019865626,3.3652173e-05,0.0009029373,6.633802e-08,4.9546128e-05,0.00030451897,0.00028060615,2.5683954e-05,8.8411315e-07,1.8899177e-06,0.0009166298,3.7031393e-06,0.000490416,2.9545488e-06,8.786898e-05,2.1075283e-07,3.1928302e-09,8.32767e-06,1.2813215e-06,7.298515e-05,4.695812e-05,5.7983596e-07,6.4247e-08,5.576116e-07,4.5214447e-06,3.0292603e-07,9.483476e-07,9.751183e-07,0.00020166999,3.7429864e-08,2.2789258e-08,3.2088549e-06,5.521458e-07,1.3718319e-05,6.763378e-08,9.557991e-09,4.132161e-05,2.3787914e-05,0.00022306212
